H202303231529_POSTEDTRANSACTION.TXT                00000001312023-03-23T15:41:46.555-05:00     2023-02-23T23:59:59.999-06:00     
0033081736                                                  0033081739                                                  null                                              0000000002685573415                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:12.572-06:00     2023-02-23T08:34:12.572-06:00     2023-02-23T08:34:12.572-06:00     0000000002685573414      00000000000000000000000000000001220872800330817390012208354   
0033081741                                                  0033081744                                                  null                                              0000000002685573434                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:15.867-06:00     2023-02-23T08:34:15.867-06:00     2023-02-23T08:34:15.867-06:00     0000000002685573433      00000000000000000000000000000001220872800330817440012208354   
0033081746                                                  0033081749                                                  null                                              0000000002685573453                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:19.119-06:00     2023-02-23T08:34:19.119-06:00     2023-02-23T08:34:19.119-06:00     0000000002685573452      00000000000000000000000000000001220872800330817490012208354   
0033081751                                                  0033081754                                                  null                                              0000000002685573472                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:21.578-06:00     2023-02-23T08:34:21.578-06:00     2023-02-23T08:34:21.578-06:00     0000000002685573471      00000000000000000000000000000001220872800330817540012208354   
0033081756                                                  0033081759                                                  null                                              0000000002685573491                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:24.064-06:00     2023-02-23T08:34:24.064-06:00     2023-02-23T08:34:24.064-06:00     0000000002685573490      00000000000000000000000000000001220872800330817590012208354   
0033081761                                                  0033081764                                                  null                                              0000000002685573510                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:26.712-06:00     2023-02-23T08:34:26.712-06:00     2023-02-23T08:34:26.712-06:00     0000000002685573509      00000000000000000000000000000001220872800330817640012208354   
0033081766                                                  0033081769                                                  null                                              0000000002685573529                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:29.237-06:00     2023-02-23T08:34:29.237-06:00     2023-02-23T08:34:29.237-06:00     0000000002685573528      00000000000000000000000000000001220872800330817690012208354   
0033081771                                                  0033081774                                                  null                                              0000000002685573548                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:31.599-06:00     2023-02-23T08:34:31.599-06:00     2023-02-23T08:34:31.599-06:00     0000000002685573547      00000000000000000000000000000001220872800330817740012208354   
0033083269                                                  0033083275                                                  null                                              0000000002685577743                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:56:50.779-06:00     2023-02-23T08:56:50.779-06:00     2023-02-23T08:56:50.779-06:00     0000000002685577742      00000000000000000000000000000001220872800330832750012208354   
0033083289                                                  0033083295                                                  null                                              0000000002685577807                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:56:53.633-06:00     2023-02-23T08:56:53.633-06:00     2023-02-23T08:56:53.633-06:00     0000000002685577806      00000000000000000000000000000001220872800330832950012208354   
0033083307                                                  0033083314                                                  null                                              0000000002685577873                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:56:56.293-06:00     2023-02-23T08:56:56.293-06:00     2023-02-23T08:56:56.293-06:00     0000000002685577872      00000000000000000000000000000001220872800330833140012208354   
0033083321                                                  0033083327                                                  null                                              0000000002685577915                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:56:58.667-06:00     2023-02-23T08:56:58.667-06:00     2023-02-23T08:56:58.667-06:00     0000000002685577914      00000000000000000000000000000001220872800330833270012208354   
0033083342                                                  0033083346                                                  null                                              0000000002685577971                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:57:00.939-06:00     2023-02-23T08:57:00.939-06:00     2023-02-23T08:57:00.939-06:00     0000000002685577970      00000000000000000000000000000001220872800330833460012208354   
0033083353                                                  0033083359                                                  null                                              0000000002685578017                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:57:03.684-06:00     2023-02-23T08:57:03.684-06:00     2023-02-23T08:57:03.684-06:00     0000000002685578016      00000000000000000000000000000001220872800330833590012208354   
0033083368                                                  0033083375                                                  null                                              0000000002685578077                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:57:05.954-06:00     2023-02-23T08:57:05.954-06:00     2023-02-23T08:57:05.954-06:00     0000000002685578076      00000000000000000000000000000001220872800330833750012208354   
0033083387                                                  0033083390                                                  null                                              0000000002685578147                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:57:09.841-06:00     2023-02-23T08:57:09.841-06:00     2023-02-23T08:57:09.841-06:00     0000000002685578146      00000000000000000000000000000001220872800330833900012208354   
0033085813                                                  0033085820                                                  null                                              0000000002685584229                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:29.825-06:00     2023-02-23T09:06:29.825-06:00     2023-02-23T09:06:29.825-06:00     0000000002685584228      00000000000000000000000000000001220872800330858200012208354   
0033085823                                                  0033085829                                                  null                                              0000000002685584272                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:32.823-06:00     2023-02-23T09:06:32.823-06:00     2023-02-23T09:06:32.823-06:00     0000000002685584271      00000000000000000000000000000001220872800330858290012208354   
0033085835                                                  0033085839                                                  null                                              0000000002685584298                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:35.738-06:00     2023-02-23T09:06:35.738-06:00     2023-02-23T09:06:35.738-06:00     0000000002685584297      00000000000000000000000000000001220872800330858390012208354   
0033085844                                                  0033085850                                                  null                                              0000000002685584325                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:38.071-06:00     2023-02-23T09:06:38.071-06:00     2023-02-23T09:06:38.071-06:00     0000000002685584324      00000000000000000000000000000001220872800330858500012208354   
0033085853                                                  0033085856                                                  null                                              0000000002685584347                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:40.511-06:00     2023-02-23T09:06:40.511-06:00     2023-02-23T09:06:40.511-06:00     0000000002685584346      00000000000000000000000000000001220872800330858560012208354   
0033085862                                                  0033085865                                                  null                                              0000000002685584383                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:42.975-06:00     2023-02-23T09:06:42.975-06:00     2023-02-23T09:06:42.975-06:00     0000000002685584382      00000000000000000000000000000001220872800330858650012208354   
0033085871                                                  0033085874                                                  null                                              0000000002685584407                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:46.083-06:00     2023-02-23T09:06:46.083-06:00     2023-02-23T09:06:46.083-06:00     0000000002685584406      00000000000000000000000000000001220872800330858740012208354   
0033085880                                                  0033085883                                                  null                                              0000000002685584428                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:48.529-06:00     2023-02-23T09:06:48.529-06:00     2023-02-23T09:06:48.529-06:00     0000000002685584427      00000000000000000000000000000001220872800330858830012208354   
0033081756                                                  0033081759                                                  null                                              0000000002685587269                                                  UNKDEP0000000502CDeposit to null                                                                                                                                                                                                                                                LeafFilter North Payment TestPPD 143080444                                                                                                                                                                                                                     2023-02-23T10:33:20.407-06:00     2023-02-23T10:33:20.407-06:00     2023-02-23T10:33:20.407-06:00     0000000002685587268      00000000000000000000000000000000000000000330817590012208354   
0033081756                                                  0033081759                                                  null                                              0000000002685587283                                                  UNKWTH0000000501DWithdrawal from null                                                                                                                                                                                                                                           LeafFilter North Payment TestPPD 156080444                                                                                                                                                                                                                     2023-02-23T10:33:20.467-06:00     2023-02-23T10:33:20.467-06:00     2023-02-23T10:33:20.467-06:00     0000000002685587282      00000000000000000000000000000003308175900000000000012208354   
0033081761                                                  0033081764                                                  null                                              0000000002685587301                                                  UNKDEP0000000504CDeposit to null                                                                                                                                                                                                                                                LeafFilter North Payment TestWEB 115070888                                                                                                                                                                                                                     2023-02-23T10:33:20.528-06:00     2023-02-23T10:33:20.528-06:00     2023-02-23T10:33:20.528-06:00     0000000002685587300      00000000000000000000000000000000000000000330817640012208354   
0033081761                                                  0033081764                                                  null                                              0000000002685587309                                                  UNKWTH0000000503DWithdrawal from null                                                                                                                                                                                                                                           LeafFilter North Payment TestWEB 112070888                                                                                                                                                                                                                     2023-02-23T10:33:20.538-06:00     2023-02-23T10:33:20.538-06:00     2023-02-23T10:33:20.538-06:00     0000000002685587308      00000000000000000000000000000003308176400000000000012208354   
0033081736                                                  0033081739                                                  null                                              0000000002685587408                                                  PSDEPI0000028278CProgram Suspense to Internal                                                                                                                                                                                                                                   Time Etc LimitedYYYYYYYYYYYYYYYYYYY Timeetc                                                                                                                                                                                                                    2023-02-23T10:57:29.796-06:00     2023-02-23T10:57:29.796-06:00     2023-02-23T10:57:29.796-06:00     0000000002681445148      00000000000000000000000000000001311721100330817390012208354   
0033081736                                                  0033081739                                                  null                                              0000000002685587420                                                  PSDEPI0000028278CProgram Suspense to Internal                                                                                                                                                                                                                                   Time Etc LimitedYYYYYYYYYYYYYYYYYYY Timeetc                                                                                                                                                                                                                    2023-02-23T10:57:38.025-06:00     2023-02-23T10:57:38.025-06:00     2023-02-23T10:57:38.025-06:00     0000000002681588512      00000000000000000000000000000001311721100330817390012208354   
0033081736                                                  0033081739                                                  null                                              0000000002685587431                                                  PSWTHI0000010000DInternal To Program Suspense                                                                                                                                                                                                                                   STICHTING CUSTODIAN WORLDPAYYYYYYYY PAYMENT                                                                                                                                                                                                                    2023-02-23T10:57:45.386-06:00     2023-02-23T10:57:45.386-06:00     2023-02-23T10:57:45.386-06:00     0000000002681588531      00000000000000000000000000000003308173900131172110012208354   
0033081741                                                  0033081744                                                  null                                              0000000002685587442                                                  PSWTHI0000004999DInternal To Program Suspense                                                                                                                                                                                                                                   COGNOSPHERE PTE. LTD.YYYYYYYYYYYYYY IAT PAYPAL                                                                                                                                                                                                                 2023-02-23T10:58:00.442-06:00     2023-02-23T10:58:00.442-06:00     2023-02-23T10:58:00.442-06:00     0000000002681588537      00000000000000000000000000000003308174400131172110012208354   
0033081741                                                  0033081744                                                  null                                              0000000002685587453                                                  PSDEPI0000028278CProgram Suspense to Internal                                                                                                                                                                                                                                   Time Etc LimitedYYYYYYYYYYYYYYYYYYY Timeetc                                                                                                                                                                                                                    2023-02-23T10:58:07.302-06:00     2023-02-23T10:58:07.302-06:00     2023-02-23T10:58:07.302-06:00     0000000002681732545      00000000000000000000000000000001311721100330817440012208354   
0033081741                                                  0033081744                                                  null                                              0000000002685587485                                                  PSWTHI0000010000DInternal To Program Suspense                                                                                                                                                                                                                                   STICHTING CUSTODIAN WORLDPAYYYYYYYY PAYMENT                                                                                                                                                                                                                    2023-02-23T10:58:15.948-06:00     2023-02-23T10:58:15.948-06:00     2023-02-23T10:58:15.948-06:00     0000000002681732565      00000000000000000000000000000003308174400131172110012208354   
0033081741                                                  0033081744                                                  null                                              0000000002685587496                                                  PSDEPI0000012671CProgram Suspense to Internal                                                                                                                                                                                                                                   STICHTING CUSTODIAN WORLDPAYYYYYYYY PAYMENT                                                                                                                                                                                                                    2023-02-23T10:58:23.780-06:00     2023-02-23T10:58:23.780-06:00     2023-02-23T10:58:23.780-06:00     0000000002681733115      00000000000000000000000000000001311721100330817440012208354   
0033081746                                                  0033081749                                                  null                                              0000000002685587507                                                  PSDEPI0000028278CProgram Suspense to Internal                                                                                                                                                                                                                                   Time Etc LimitedYYYYYYYYYYYYYYYYYYY Timeetc                                                                                                                                                                                                                    2023-02-23T10:58:37.870-06:00     2023-02-23T10:58:37.870-06:00     2023-02-23T10:58:37.870-06:00     0000000002681733121      00000000000000000000000000000001311721100330817490012208354   
0033081746                                                  0033081749                                                  null                                              0000000002685587519                                                  PSWTHI0000010000DInternal To Program Suspense                                                                                                                                                                                                                                   STICHTING CUSTODIAN WORLDPAYYYYYYYY PAYMENT                                                                                                                                                                                                                    2023-02-23T10:58:45.593-06:00     2023-02-23T10:58:45.593-06:00     2023-02-23T10:58:45.593-06:00     0000000002681733140      00000000000000000000000000000003308174900131172110012208354   
0033081746                                                  0033081749                                                  null                                              0000000002685587530                                                  PSDEPI0000012671CProgram Suspense to Internal                                                                                                                                                                                                                                   STICHTING CUSTODIAN WORLDPAYYYYYYYY PAYMENT                                                                                                                                                                                                                    2023-02-23T10:58:52.123-06:00     2023-02-23T10:58:52.123-06:00     2023-02-23T10:58:52.123-06:00     0000000002681780109      00000000000000000000000000000001311721100330817490012208354   
0033086980                                                  0033086983                                                  Checking 1                                        0000000002685591464                                                  RSVDEP0000000602CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T13:54:30.366-06:00     2023-02-23T13:54:30.366-06:00     2023-02-23T13:54:30.366-06:00     0000000002685591463      00000000000000000000000000000001220872800330869830012208354   
0033086985                                                  0033086988                                                  Checking 1                                        0000000002685591489                                                  RSVDEP0000001402CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T13:54:49.263-06:00     2023-02-23T13:54:49.263-06:00     2023-02-23T13:54:49.263-06:00     0000000002685591488      00000000000000000000000000000001220872800330869880012208354   
0033086990                                                  0033086993                                                  Checking 1                                        0000000002685591514                                                  RSVDEP0000000202CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T13:55:02.455-06:00     2023-02-23T13:55:02.455-06:00     2023-02-23T13:55:02.455-06:00     0000000002685591513      00000000000000000000000000000001220872800330869930012208354   
0033086995                                                  0033086998                                                  Checking 1                                        0000000002685591539                                                  RSVDEP0000001402CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T13:55:15.320-06:00     2023-02-23T13:55:15.320-06:00     2023-02-23T13:55:15.320-06:00     0000000002685591538      00000000000000000000000000000001220872800330869980012208354   
0033087000                                                  0033087003                                                  Checking 1                                        0000000002685591564                                                  RSVDEP0000001402CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T13:55:28.487-06:00     2023-02-23T13:55:28.487-06:00     2023-02-23T13:55:28.487-06:00     0000000002685591563      00000000000000000000000000000001220872800330870030012208354   
0033087005                                                  0033087008                                                  Checking 1                                        0000000002685591589                                                  RSVDEP0000000802CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T13:55:41.354-06:00     2023-02-23T13:55:41.354-06:00     2023-02-23T13:55:41.354-06:00     0000000002685591588      00000000000000000000000000000001220872800330870080012208354   
0033087010                                                  0033087013                                                  Checking 1                                        0000000002685591614                                                  RSVDEP0000001602CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T13:55:54.587-06:00     2023-02-23T13:55:54.587-06:00     2023-02-23T13:55:54.587-06:00     0000000002685591613      00000000000000000000000000000001220872800330870130012208354   
0033087015                                                  0033087018                                                  Checking 1                                        0000000002685591639                                                  RSVDEP0000001202CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T13:56:07.812-06:00     2023-02-23T13:56:07.812-06:00     2023-02-23T13:56:07.812-06:00     0000000002685591638      00000000000000000000000000000001220872800330870180012208354   
0033087020                                                  0033087023                                                  Checking 1                                        0000000002685591664                                                  RSVDEP0000000402CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T13:56:20.864-06:00     2023-02-23T13:56:20.864-06:00     2023-02-23T13:56:20.864-06:00     0000000002685591663      00000000000000000000000000000001220872800330870230012208354   
0033087025                                                  0033087028                                                  Checking 1                                        0000000002685591689                                                  RSVDEP0000000802CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T13:56:34.572-06:00     2023-02-23T13:56:34.572-06:00     2023-02-23T13:56:34.572-06:00     0000000002685591688      00000000000000000000000000000001220872800330870280012208354   
0033055775                                                  0033055778                                                  null                                              0000000002685597366                                                  RTNDEP0000000301DReturn of a Deposit from HUNTINGTON NATIONAL BANK*2345                                                                                                                                                                                                         R10: Customer Advises Not Authorized                                                                                                                                                                                                                           2023-02-23T17:08:50.197-06:00     2023-02-23T17:08:50.197-06:00     2023-02-23T17:08:50.197-06:00     0000000002685377951R10   00330557790000000002685377952003305577800330557790012208354   
0033085823                                                  0033085829                                                  null                                              0000000002685584491                                                  CPWTH 0000000301DTransfer from null to HUNTINGTON NATIONAL BANK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                2023-02-23T09:07:30.254-06:00     2023-02-23T23:17:35.285-06:00     2023-02-23T23:17:35.285-06:00     0000000002685584490R10   00330858310000000000000000000003308582900330858310012208354WEB
0033085823                                                  0033085829                                                  null                                              0000000002685622948                                                  RTNDEP0000000301DReturn of a Deposit from HUNTINGTON NATIONAL BANK*2345                                                                                                                                                                                                         R10: Customer Advises Not Authorized                                                                                                                                                                                                                           2023-02-23T23:17:35.301-06:00     2023-02-23T23:17:35.301-06:00     2023-02-23T23:17:35.301-06:00     0000000002685584490R10   00330858310000000002685584491003308582900330858310012208354   
0033085835                                                  0033085839                                                  null                                              0000000002685584515                                                  CPWTH 0000000301DTransfer from null to HUNTINGTON NATIONAL BANK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                2023-02-23T09:07:32.309-06:00     2023-02-23T23:17:35.502-06:00     2023-02-23T23:17:35.502-06:00     0000000002685584514R11   00330858400000000000000000000003308583900330858400012208354WEB
0033085835                                                  0033085839                                                  null                                              0000000002685622955                                                  RTNDEP0000000301DReturn of a Deposit from HUNTINGTON NATIONAL BANK*2345                                                                                                                                                                                                         R11: Customer Advises Entry Not in Accordance with Terms of the Authorization                                                                                                                                                                                  2023-02-23T23:17:35.502-06:00     2023-02-23T23:17:35.502-06:00     2023-02-23T23:17:35.502-06:00     0000000002685584514R11   00330858400000000002685584515003308583900330858400012208354   
0033085844                                                  0033085850                                                  null                                              0000000002685584539                                                  CPWTH 0000000301DTransfer from null to HUNTINGTON NATIONAL BANK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                2023-02-23T09:07:34.028-06:00     2023-02-23T23:17:35.533-06:00     2023-02-23T23:17:35.533-06:00     0000000002685584538R17   00330858520000000000000000000003308585000330858520012208354WEB
0033085844                                                  0033085850                                                  null                                              0000000002685622962                                                  RTNDEP0000000301DReturn of a Deposit from HUNTINGTON NATIONAL BANK*2345                                                                                                                                                                                                         R17: File Record Edit Criteria                                                                                                                                                                                                                                 2023-02-23T23:17:35.533-06:00     2023-02-23T23:17:35.533-06:00     2023-02-23T23:17:35.533-06:00     0000000002685584538R17   00330858520000000002685584539003308585000330858520012208354   
0033085853                                                  0033085856                                                  null                                              0000000002685584563                                                  CPBWTH0000000301DTransfer from null to HUNTINGTON NATIONAL BANK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                2023-02-23T09:07:35.799-06:00     2023-02-23T23:44:46.423-06:00     2023-02-23T23:44:46.423-06:00     0000000002685584562R14   00330858610000000000000000000003308585600330858610012208354CCD
0033085853                                                  0033085856                                                  null                                              0000000002685622977                                                  RTNDEP0000000301DReturn of a Deposit from HUNTINGTON NATIONAL BANK*2345                                                                                                                                                                                                         R14: Representative Payee Deceased or Unable to Continue in That Capacity                                                                                                                                                                                      2023-02-23T23:44:46.431-06:00     2023-02-23T23:44:46.431-06:00     2023-02-23T23:44:46.431-06:00     0000000002685584562R14   00330858610000000002685584563003308585600330858610012208354   
0033085862                                                  0033085865                                                  null                                              0000000002685584587                                                  CPBWTH0000000301DTransfer from null to HUNTINGTON NATIONAL BANK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                2023-02-23T09:07:37.295-06:00     2023-02-23T23:44:46.479-06:00     2023-02-23T23:44:46.479-06:00     0000000002685584586R15   00330858700000000000000000000003308586500330858700012208354CCD
0033085862                                                  0033085865                                                  null                                              0000000002685622984                                                  RTNDEP0000000301DReturn of a Deposit from HUNTINGTON NATIONAL BANK*2345                                                                                                                                                                                                         R15: Beneficiary or Account Holder Deceased                                                                                                                                                                                                                    2023-02-23T23:44:46.479-06:00     2023-02-23T23:44:46.479-06:00     2023-02-23T23:44:46.479-06:00     0000000002685584586R15   00330858700000000002685584587003308586500330858700012208354   
